Date,Conscientização da População,Condições de Moradia Precárias,Falta de Acesso a Serviços de Saúde,Migração de Pessoas de Áreas Endêmicas,Transporte de Mercadorias em Áreas Urbanas,Outros,Presença do mosquito
1998-05-25,2,"0,162638245347586","0,1140119870540100","0,5426246589740160","0,505421903733614","0,0711449061219147",313563
1998-05-26,2,"0,374695102714908","0,0547924591487930","0,1430622161282820","0,062650438949056","0,2154720834466060",indisponivel
1998-05-27,2,"0,454347836510123","0,2853162194128920","0,7516845500706990","0,078719852727542","0,4788387154824630",328111
1998-05-28,2,"0,505779078150424","0,4981685732826160","0,6132947706564800","0,433513007900396","0,2389923325748510",245694
1998-05-29,2,"0,606060081734770","0,2344701967544660","0,3710904586740560","0,550716874173246","0,1223871530990970",283018
1998-05-30,2,"0,593616194727876","0,0847655462812178","0,5797862649857800","0,531017002808670","0,5592682352028970",495991
1998-05-31,2,"0,636555458017763","0,2800197840216930","0,3277206650589210","0,543945842595017","0,2513017139927960",24241
1998-06-01,2,"0,479822809743404","0,1093392675001750","0,4864469492833910","0,481058099954289","0,3650840182768240",10535
1998-06-02,3,"0,454801558361688","0,2213084175777840","0,1159092470324640","0,242238449539960","0,4583582897840060",78555
1998-06-03,1,"0,664413276379732","0,1657163469831630","0,4069757215349250","0,086325573197106","0,1344093982922690",40021
1998-06-04,2,indisponivel,"0,3640531602021290","0,3196373260747830","0,488924184121164","0,1172410665130000",48215
1998-06-05,1,"0,649669642269147","0,1653920028362090","0,4533489720816130","0,330201696521883","0,0695182300192262",60866
1998-06-06,2,"0,172198379854610","0,1720885920895070","0,1028817726155540","0,156742215994991","0,5537619402061240",75471
1998-06-07,1,"0,389557869463666","0,1396464320597400","0,2831215819868390","0,150699312652793","0,4222504145032880",10119
1998-06-08,1,"0,590614720537611","0,2460658014487590","0,2148505844871940","0,476013780805614","0,2613161449386690",9264
1998-06-09,3,"0,664236193220838","0,3449399580440400","0,7523629596926690","0,285263801824210","0,1180854940037990",23354
1998-06-10,2,"0,180905675172667","0,1852102504792180","0,3153087939828680","0,155094225186605","0,4176399545297610",68053
1998-06-11,2,"0,258050560354971","0,4133838065303380","0,6892285325571260","0,127733453129788","0,5290766066800590",24880
1998-06-12,2,"0,187870334705565","0,2377458151979000","0,5279221267891500","0,187679729901566","0,1030742741802610",5877
1998-06-13,2,"0,123724421924951","0,3062173305872700","0,7413853905327370","0,582359994627505","0,0941127807373522",29064
1998-06-14,2,,"0,1018849071523030","0,6036261538939410","0,361545000118464","0,4564485228211480",25625
1998-06-15,1,"0,279083186203919","0,4900725406909410","0,4962094935110630","0,215694512509587","0,4073922374780890",86938
1998-06-16,2,"0,230412315020594","0,4576325325787800","0,5573873856681830","0,051033878629202","0,1941576921529760",99790
1998-06-17,2,"0,302503139610164","0,2089520457835660","0,4816808967715590","0,126462357801484","0,1441058425113740",55808
1998-06-18,2,"0,118098997693793","0,2170486603619260","0,3861396551683550","0,232729919482881","0,3791850955988830",99533
1998-06-19,2,"0,493652006367357","0,4423374378151930","0,1659491720617280","0,231376201225017","0,5723251521523330",18323
1998-06-20,2,"0,522004381485463","0,1950178679032430","0,7231338737142860","0,353348169712640","0,3659604645179480",2661
1998-06-21,2,"0,473531502715612","0,0550692900020695","0,4338181587716100","0,539002438442356","0,3178052385018350",44267
1998-06-22,2,"0,501421275621941","0,3074730896619280","0,2508008196936510","0,309784067333305","0,5652726165275500",32826
1998-06-23,2,"0,161639497510253","0,2701002862895050","0,1015333560677440","0,433581584855696","0,4657664580396770",15220
1998-06-24,2,"0,255947195146767","0,1324344281181980","0,5497440876357890","0,107828574277357","0,3067355504209790",83085
1998-06-25,1,"0,426493609501986","0,3026871187743040","0,7967081542967960","0,289184207113446","0,2785682966920800",37255
1998-06-26,2,"0,153267782617512","0,2049474475197950","0,4917252031267860","0,344095742368110","0,3682415530179240",97336
1998-06-27,2,"0,557250425082482","0,1431175112953570","0,7323740058965600","0,072943585386449","0,5610188662380310",51852
1998-06-28,2,"0,377942929051295","0,1668476733494300","0,1554729174120770","0,576367727052556","0,1191006464134380",99049
1998-06-29,2,"0,367051281438666","0,4124248619314910","0,4103762130442260","0,415619913929291","0,4238426250376900",19608
1998-06-30,1,"0,395836437347516","0,2169884205689890","0,6667351145940570","0,184217689811488",,24972
1998-07-01,1,"0,690836713389097","0,2378630026581060","0,1351487333425300","0,294207926915473","0,0989308252084628",47739
1998-07-02,1,"0,511769155744087","0,1542725318205620","0,5607236309544880","0,261537265851233","0,2202519968482940",63295
1998-07-03,2,"0,670616243524672","0,2083235610435250","0,4464161133480060","0,558564153115513","0,5708573369283180",58178
1998-07-04,1,"0,318284108042035","0,2878787683888800","0,5340507508606950","0,288245938879155","0,4927334831939200",11496
1998-07-05,3,"0,153194468930440","0,2558468944377240","0,5507364498790720","0,218316819504725","0,4204230114116700",76413
1998-07-06,1,"0,300953404553837","0,4960043679669740","0,5520376759652790","0,538699469895597","0,5709154229200930",48234
1998-07-07,5,"0,370194848150118","0,1823746325876540","0,3420510412377930","0,373471706876770","0,2731727992125260",91392
1998-07-08,2,"0,262509887182088","0,1557504613529930","0,4769171286348580","0,311300974653860","0,1304232353391230",49600
1998-07-09,2,"0,112050729491562","0,2065559894424260","0,1541175044255790","0,161263213552900","0,1559655344860430",92890
1998-07-10,1,"0,312494711540505","0,4130189176515350","0,2290754015110580","0,552423892437834","0,1718095626784950",47262
1998-07-11,2,"0,269036284263394","0,4003230245378380","0,5781538287147180","0,372914748953421","0,3625763925757650",49386
1998-07-12,3,"0,579829218465631","0,1684899101698490","0,3844265527108260","0,103007092339236","0,2533914477762720",58326
1998-07-13,2,"0,593196042597563","0,0522618847860333","0,4190651338778890","0,290754232186500","0,1052385232455890",54315
1998-07-14,2,"0,157326006466875","0,1617405687014400","0,1201630343781180","0,457467622134361","0,1402994049359220",76726
1998-07-15,1,"0,604414411003622","0,0506759562399854","0,3632775182029110","0,563849751041938","0,1202813605171960",20493
1998-07-16,2,"0,237396767563077","0,4470724994616940","0,2638612630218550","0,409882320630797","0,3419138959810340",58728
1998-07-17,2,"0,208582425913182","0,1927730873424130","0,6558553602095590","0,583667090527984","0,5219990447748370",86245
1998-07-18,2,"0,332330201833798","0,0875991057201704","0,6521370529795310","0,294393298488295","0,1266208563293950",11807
1998-07-19,2,"0,480161365841053","0,4172740307139930","0,7950480632628150","0,423652242671642","0,5072420812535100",28787
1998-07-20,2,"0,329717972400190","0,4496110555331050","0,1518257414468020","0,567785301878079","0,2083629778949190",14897
1998-07-21,2,"0,577515607561392","0,4316678561245010","0,5203456564637130","0,467906548133616","0,4302717908055390",46419
1998-07-22,4,"0,386969247454003","0,3934940313782510","0,6506543706800100","0,564306663894292","0,1974600490017170",41711
1998-07-23,2,"0,114357666313097","0,3714963476728040","0,3545748807424480","0,429316806943770","0,0901193757397033",41254
1998-07-24,3,"0,595552032162011","0,3585040845412500","0,1273072578713550","0,485007065751995","0,2657524666645110",79698
1998-07-25,5,"0,360936328296470","0,4144747757514190","0,7254043821908420","0,466971159906465","0,0589591163137996",40982
1998-07-26,2,,"0,4710929288083990","0,2067541570991350","0,265444711675859","0,2578017159267730",63419
1998-07-27,3,"0,569742658866986","0,4344819177257440","0,2119399087050730","0,250244631183232","0,5252259804380130",16114
1998-07-28,2,"0,247363980448601","0,4078660962653690","0,2742615706004470","0,574347834690067","0,2031787170001640",20274
1998-07-29,2,"0,572260583175589","0,0778060863572136","0,2482005899226600","0,096748361655995","0,3485705791366670",30293
1998-07-30,2,"0,240611159468893","0,2568064615081680","0,5447389471142590","0,293874825221269","0,1788734178169860",51459
1998-07-31,2,"0,693815971788764","0,2861153110056620","0,7711907190834360","0,457248198306757","0,1605305759416600",16891
1998-08-01,2,"0,394471424303351","0,3217842805317750","0,5275722632065340","0,527284988046089","0,1006731552232930",42837
1998-08-02,2,"0,460392866655218","0,1097802090504140","0,7606194009567240","0,502324419858469","0,2590913350010580",23439
1998-08-03,2,"0,333728306203408","0,3002296222779880",indisponivel,"0,362052044404245","0,1110367009558800",23740
1998-08-04,2,"0,568170816576187","0,0897656904744819","0,6592901832342950","0,077146250671833","0,3051024711567850",33371
1998-08-05,2,"0,150164173815074","0,2362721228565970","0,7716808355635090","0,395493129610466","0,0534945343933969",91142
1998-08-06,3,"0,519966104781311","0,1423351401428030","0,6621166562933750","0,071084989382677","0,0784763451949575",15404
1998-08-07,2,"0,174096127333403","0,1407272073872100","0,5265179403983480","0,493177641471155","0,2952499333986650",14650
1998-08-08,1,"0,516658379789612","0,1583383402760670","0,1213075895764670","0,131080434168809","0,1794874207644350",6433
1998-08-09,2,"0,128029760057551","0,1137788520198680","0,2476886806157500","0,230032725276041","0,1627870149504310",56180
1998-08-10,1,"0,312089208205100","0,2850603067474120","0,3552626319839170","0,085093162440925","0,2647788499433700",69403
1998-08-11,2,"0,453469314573194",,"0,5977860299859470","0,381119591575091","0,2123001278498740",72613
1998-08-12,2,"0,607058286837760","0,4125574503266660","0,4348234270960570","0,580576423234855","0,2265557581288460",82932
1998-08-13,3,"0,471918270192531","0,4920253108164790","0,6606385620928210","0,143045085681403","0,1947728580380010",59249
1998-08-14,2,"0,334424347393124","0,2605812877010160","0,1669965994076240","0,243034925181291","0,5675162304467480",17669
1998-08-15,2,"0,228952031682882","0,1666414309507080","0,3010303591566820","0,455157608272212","0,5586413410268590",50730
1998-08-16,3,"0,224506054599602","0,2376225627951850","0,3093516773537860","0,305237542247148","0,5655049110997810",56984
1998-08-17,2,"0,541625355851302","0,2027609021749670","0,2561620044636690","0,588014483449289","0,0791304355459497",31273
1998-08-18,3,"0,648692777515731","0,4749170592109260",,"0,053631087935274","0,3750274681388660",46120
1998-08-19,2,"0,548256767162682","0,4199119805488680","0,1693595607899950","0,561231679364916","0,2613014518949470",77011
1998-08-20,2,"0,153628358810733","0,3391871774139890","0,7420203988188680","0,206292010809797","0,1672371972271490",7095
1998-08-21,3,"0,473161075502902","0,2419648447423000","0,5139818291160710","0,091255833001307","0,3348636950730340",22858
1998-08-22,3,"0,659328763444487","0,1669614860413260","0,5047869882306000","0,324191654474159","0,0950823531661505",87106
1998-08-23,2,"0,493364331798830","0,1873606197479260","0,6643727011651350","0,237570757478515","0,5591768543862830",10177
1998-08-24,3,"0,648014866826209","0,0847509902524849","0,7071318789942420","0,376334930246045","0,2666512377641620",indisponivel
1998-08-25,3,"0,513527974406435","0,2461519457070910","0,1306551151547700","0,428826784642668","0,1755923723052340",4901
1998-08-26,2,"0,667491288249847","0,2755587145077700","0,2333961987431020","0,573194182643544","0,5847500617871610",63791
1998-08-27,2,"0,563050026192756","0,2059454543022970","0,3959467610426250","0,348340557996709","0,1232318433074410",3721
1998-08-28,3,"0,478616462718189","0,1866361204752710","0,2073694353615250","0,208717054120616","0,3872291965301830",89288
1998-08-29,2,"0,308637952419005","0,0580427329779322","0,6420963884008030","0,494045583847114","0,5775427077783400",57001
1998-08-30,2,"0,309609534565584","0,2125530231394680","0,6565596616808410","0,437329120430379","0,3571875871759290",5577
1998-08-31,2,"0,127384490832107","0,3583974723467040","0,3694413846554480","0,169688299829394","0,1627284441040700",16248
1998-09-01,1,"0,611862286035268","0,1919243736397690","0,2695884988162910","0,241316217748502","0,5728512003042940",96213
1998-09-02,2,"0,536829357669128","0,1595795603345790","0,3682448276189870","0,427817760754225","0,0739911037538624",30556
1998-09-03,2,"0,553366059017450","0,4555866965034910","0,4285806561250590","0,371857345306174","0,2742338219786820",43577
1998-09-04,3,"0,524149222970197","0,1259216761847450","0,6109289580708640","0,335441595033520","0,3684674142811960",19997
1998-09-05,1,"0,247212813915172","0,4353097043760800","0,4787242194655110","0,456574976068247","0,0600023289306810",30291
1998-09-06,2,"0,549065243038051","0,2177479421425740","0,1845379701557840","0,158427188807596","0,1435398634526180",94698
1998-09-07,2,"0,636352432395614","0,1513443001043020","0,7125668718576020","0,118001212549943","0,1498361432437950",75634
1998-09-08,3,"0,348548856841581","0,4199058433490100","0,5112256033419390","0,237381036863408","0,4914207244525640",13583
1998-09-09,2,"0,612058705427473","0,1370626702250020","0,2558033630073000","0,159895204761183","0,5403299257724010",94847
1998-09-10,1,"0,476273683828441","0,3130470958830190","0,3336053175545790","0,280446875872913","0,0996373515289717",43513
1998-09-11,2,"0,184226278478039","0,0669890184334657","0,3503473209466000","0,512507857641100","0,0907392522760848",49538
1998-09-12,2,"0,627965819908947","0,0926225813518541","0,1022973754586820","0,502286543775757","0,1011103248855190",88779
1998-09-13,2,"0,152956709688926","0,3723581690963980","0,4190935007285460","0,501985791223275","0,4651853084049760",56092
1998-09-14,2,"0,617104446020905","0,2652306339821970","0,4768556401815790","0,376460321301197","0,4054100895224700",73214
1998-09-15,1,"0,249706497443188","0,3988641082435940","0,1615686984206880","0,352375411140287","0,0579413554823497",57333
1998-09-16,2,"0,379149101984337","0,4075858804173250","0,4014155849064230","0,183146819200306","0,2088673967666330",40054
1998-09-17,2,"0,134291704556170","0,3735248227989290","0,4837802194321890","0,539032734211686","0,4420349866529890",41724
1998-09-18,2,"0,277477154891565","0,1882684327250220","0,4190399680473350","0,131138010135231","0,0641173307675950",37722
1998-09-19,1,"0,342883312578317","0,2584511666290660","0,1580914946522430",indisponivel,"0,5007284199608540",89019
1998-09-20,1,"0,252545368256870","0,2652277429244860","0,7407465182642770","0,394585921824237","0,1401396588415240",74262
1998-09-21,2,"0,151474578275304","0,0771481748479500","0,3568156959137500","0,318522078167381","0,2792303465720320",29505
1998-09-22,2,"0,543845458744632","0,2659248373891310","0,1624714152128790","0,246609103020515","0,4646182925734410",38861
1998-09-23,1,"0,169956816148325","0,3270232409172710","0,7519146250783020","0,228149416843777","0,3035898079865790",77366
1998-09-24,2,"0,508669599652013","0,3269874999155530","0,5984990884084660","0,591190808538959","0,1898405210913200",55616
1998-09-25,2,"0,373483653572779","0,0585878487129342","0,3527845605389910","0,244413802775241","0,2195737956833870",98244
1998-09-26,3,"0,509142180449547","0,4072434149683780","0,2939110398644890","0,466346711000352","0,0947661856214586",37244
1998-09-27,2,"0,556356115554244","0,1052283740087170","0,6055740173529070","0,272982550515034","0,2909752074795930",39995
1998-09-28,2,"0,406626584037351","0,2503656208383050","0,7555915996232860","0,191358720680948","0,1299764595320040",86375
1998-09-29,2,"0,233684328952972","0,3896882510314690","0,1796179167776900","0,078595773758190","0,0867576493052102",47310
1998-09-30,3,"0,660275909180232","0,4543089011216650","0,6730016421661680","0,216504184004489","0,3078891810521970",61653
1998-10-01,1,"0,125640863120712","0,1235144747141300","0,1688269025547010","0,088707237274319","0,1901222945993200",389495
1998-10-02,1,"0,631247166157476","0,2090166903725270","0,5895947425067590","0,273919714398003","0,4336332123170010",51754
1998-10-03,2,"0,554618699414954","0,3128616498617660","0,7237629990575180","0,325858076443784","0,1433105122790520",15300
1998-10-04,2,"0,173606342758831","0,4150248318033670","0,2209191870831010","0,402756399290412","0,4723713911803380",339788
1998-10-05,2,"0,352767985830114","0,4936364715210870","0,5908349374406070","0,265209327891880","0,1657280735168350",310213
1998-10-06,2,"0,452646133290428","0,2395596050764410","0,7044558421604370","0,496478966738050","0,4734295150365090",358530
1998-10-07,2,"0,619858123910550","0,0783852753746458","0,5518373204961950","0,088815687265455","0,5629194420558140",367331
1998-10-08,2,"0,538547040544051","0,0508707301492427","0,6368823511014080","0,088966596183096","0,2294466833321310",334392
1998-10-09,1,"0,471383996314318","0,0831223500235920","0,5713311437894010","0,162938032569685","0,0519562246766965",215817
1998-10-10,3,"0,437275534955562","0,3144923954669290","0,4013723329670040","0,335108964356698","0,3720250108458160",139691
1998-10-11,2,"0,566259914097853","0,2443293259655930","0,4176015725643360","0,161552065446005","0,3932678691083240",483333
1998-10-12,2,"0,420843105563437","0,0901102489674921","0,2385645352344070","0,474624252267800","0,3636733612280590",136351
1998-10-13,1,"0,141599166872659","0,4738540739723450","0,4361291774522630","0,419376630008455","0,2123066006028310",318137
1998-10-14,2,"0,204423491158932","0,2352785220314420","0,3474751252200820","0,486702563001594","0,5798936504476980",147509
1998-10-15,2,"0,190001565971226","0,3213293128126420","0,7143741875061680","0,481880580772739","0,2113953277949690",325670
1998-10-16,2,"0,363782316685455","0,0815930419802428","0,7063145454221260","0,407084613533215","0,4086123151294240",375403
1998-10-17,3,"0,472332310641958","0,3720553361349690","0,4470260164551850","0,416979642416952","0,2031857744122890",434338
1998-10-18,2,"0,531364350991315","0,3896704828808580","0,3213362504586460","0,385890694370975","0,4479904399178370",91913
1998-10-19,3,"0,163211944902555","0,2643337642118420",indisponivel,"0,179766412784990","0,3074795749192210",39351
1998-10-20,2,"0,304388966184708","0,4146564505383900","0,1468973977206550","0,102488542772820","0,5564277740718040",52482
1998-10-21,2,"0,565302430738098","0,3290323720215960","0,1435947030865460","0,075295140574104","0,3550092535554320",114547
1998-10-22,1,"0,355644555239010","0,4328829867966830","0,4140749019326870","0,399742253767820","0,3957426242757980",164961
1998-10-23,2,"0,518571418380398","0,2893696535231620","0,6321731098608700","0,199994221218003","0,3085540832328640",155390
1998-10-24,2,"0,569762787611540","0,4235942996860710","0,1678557194386160","0,063508178585652","0,5483595486559910",34169
1998-10-25,2,"0,531553545538411","0,0549303881024688","0,6306202228850040","0,554279059109695","0,0714364190977610",367599
1998-10-26,3,"0,559805394715094","0,1480954013770280","0,3090392538566580","0,544051124375924","0,3240113735097870",448506
1998-10-27,2,"0,378405007453544","0,4393719038208590","0,7367404069525410","0,512858182995307","0,5243332777677920",229456
1998-10-28,2,"0,507308564665519","0,4964253472307430",,"0,081439101313861","0,5662977415988420",451874
1998-10-29,3,"0,194833172180781","0,1194405236523980","0,3086113250382860","0,127817857279752","0,0958503049265021",263100
1998-10-30,2,"0,388038075240930",indisponivel,"0,4724485636174380","0,318146357246379","0,4069278377262790",245837
1998-10-31,1,"0,187752093325059","0,1946570846485560","0,2771032152665660","0,210948527037066","0,4206870953758930",134670
1998-11-01,2,"0,437522808190927","0,1404827251137250","0,1019887868562870","0,506825630247423","0,1022200428474170",146397
1998-11-02,2,"0,639221783000188","0,3047253808704010","0,5120593773922620","0,262835182050017","0,0559430166596274",71128
1998-11-03,1,"0,127712184499936","0,4493131941687970","0,2646985811567840","0,264897955664319","0,2877849621283960",195052
1998-11-04,3,"0,318930536290975","0,0595845587199393","0,7068865912182240","0,180805015602741","0,5713124338575490",395900
1998-11-05,3,"0,365909655107706","0,4002830362746280","0,6736965291372310","0,353992084127997","0,4459240045335770",433924
1998-11-06,1,"0,126510509396876","0,1953918745249890","0,5041687627325360","0,190024975983813","0,4154577756945520",12984
1998-11-07,2,indisponivel,"0,0616863998629047","0,2223584234799500","0,053829899246002","0,1247192733215670",141299
1998-11-08,2,"0,683444994813149","0,1630352844970150","0,2778552860147170","0,234922184476026","0,3980207785405070",93081
1998-11-09,2,"0,659486463558431","0,2278738127460220","0,2033143895374670","0,276819069280543","0,3976667012571930",410459
1998-11-10,1,"0,242740714540948","0,3319547157441590","0,7037642290889490","0,421511330246228","0,1831061337622170",230884
1998-11-11,2,"0,445890374577472","0,2089733184687160","0,2184424862263120","0,454258253733483","0,3442097842251710",74358
1998-11-12,2,"0,437554721519327","0,4208052583976700","0,2404006161292550","0,148144625695799","0,4375736855859290",36123
1998-11-13,3,"0,553223669944921","0,2977351726705480","0,4165987999395680","0,458725095242421","0,2502524918486140",426727
1998-11-14,2,"0,142436339764753","0,4023793092682920","0,7623813540057100","0,165093271048612","0,0974608703102932",351201
1998-11-15,2,"0,557243110865255","0,4891297049864930","0,4761313175188940","0,465843524568659","0,5130154439953890",354760
1998-11-16,3,"0,217300322185297","0,3895718102478790","0,3941409520573210","0,539403327753751","0,5123117729687560",183688
1998-11-17,2,"0,246869308702289","0,3440889885855010","0,2645322087727730","0,210717112375601","0,0512726383578649",104433
1998-11-18,1,"0,540918408377119","0,2595093060695600","0,3505806895864150","0,383983921145356","0,5426862900045410",209073
1998-11-19,2,"0,626711083066294","0,2652591521456040","0,3769508966963780","0,321365353716572","0,2030883205414380",134248
1998-11-20,2,"0,220915734938551","0,1109284439722480","0,2929809596423780","0,123808430775567","0,3243144028817190",212530
1998-11-21,2,"0,633023855322572","0,4314566545174090","0,3885096396568780","0,337599279874356","0,2361466456456800",183320
1998-11-22,1,"0,341490083347992","0,4607992516968540","0,7007353045935610","0,086031419344489","0,5050545597503470",308010
1998-11-23,2,"0,329029459172851","0,4619641721421390","0,6248419071722000","0,101292606957519","0,2438141417002580",436612
1998-11-24,2,"0,488414334511856","0,1161740955034370","0,2247650853695400","0,185600071298324","0,2651252281648130",151758
1998-11-25,1,"0,444941565539641","0,4373981110065860","0,7021367557230390","0,185935113157052","0,2040147059729260",318927
1998-11-26,2,"0,273367503537203","0,0574072635243404","0,2210515035277150","0,520294656194988","0,4515073581673080",348838
1998-11-27,2,"0,385012028148533","0,0950152909265060","0,3730985208032160","0,458606858156064","0,0758032748426186",466265
1998-11-28,3,"0,556644337398333","0,4376130641350670","0,5295519675424870","0,054698070809509","0,1393526563952370",55789
1998-11-29,1,"0,420052712511549","0,4272006712513330","0,6758729860023200","0,359777856815786","0,3608062760305980",350346
1998-11-30,2,"0,260207531864189","0,4480557947264810","0,7551835823071760","0,472237493979268","0,4658703041295030",186572
1998-12-01,2,"0,681398189109230","0,1980836078677770","0,3492600646141210",,"0,4005689270221230",908413
1998-12-02,2,"0,496137915467667","0,2645567042120640","0,6791818057013550","0,353037685379679","0,4167216136555790",382992
1998-12-03,4,"0,594836596851185","0,3845869769033840","0,6107628982092260","0,054720683229153","0,3677210284082150",556225
1998-12-04,3,"0,653197373928174","0,4230965045097520","0,2668445855270560","0,094933791237419","0,1330962943129140",787963
1998-12-05,2,"0,353257560904456","0,0925821834964351","0,5585902721400820","0,351125355603395","0,3516540301933210",151216
1998-12-06,2,"0,506108637730303","0,3015424615848290","0,5379781853098870","0,169983039111929","0,0802309679411238",343992
1998-12-07,3,"0,580833876598124","0,1910820340500100","0,4367989448586750","0,201870126465299","0,5885559607513430",363965
1998-12-08,2,"0,561645864625172","0,4514885272437050","0,4707600997634690","0,320537612302369","0,5111234651539990",487922
1998-12-09,1,"0,629754854163666","0,0556749759120940","0,1581146770890550","0,401660255848777","0,5616989554468260",723567
1998-12-10,2,"0,263444291700532","0,0726939091741374","0,2662382425937590","0,180722145570619","0,2020204920213610",979757
1998-12-11,2,"0,264177398358683","0,1935514149918970","0,3444891282895340","0,092405120646176",indisponivel,190359
1998-12-12,2,"0,230816000940535","0,4712988068704810","0,7754338111825610","0,156436563799390","0,1013669637350830",670419
1998-12-13,2,"0,609373000883851","0,3396619621159140","0,7060216965254220","0,116397048016323","0,5075530276732940",170652
1998-12-14,1,"0,691133665401920","0,3674323669662510","0,6043740983446970","0,575975511789692","0,1320573999460690",713975
1998-12-15,2,"0,618400104293628","0,4814254523553730","0,4378988005893190","0,060877089676511","0,1749148820315290",777081
1998-12-16,1,"0,413569747513544","0,2787806542344850","0,1556244881479790","0,156041424506829","0,1959892274048300",190823
1998-12-17,1,"0,498080034288128","0,0589220133296349","0,5639479170093040","0,421795734370935","0,2230522142060340",196890
1998-12-18,2,"0,602272420677564",indisponivel,"0,6110325162803370","0,401792246073186","0,2148195753077790",113100
1998-12-19,3,"0,281794746028367","0,4084686747136370","0,7595439123493750","0,163818216560853","0,2604731250554150",233753
1998-12-20,1,"0,586708559760397","0,3981451654100300","0,3934064339713460","0,153466319586288","0,5339399139210300",908960
1998-12-21,2,"0,385594874508288","0,1640823933075490","0,5046925659717480","0,316217953779226","0,3041068739981980",456561
1998-12-22,1,"0,159547491054150","0,3348382705569120","0,1802745033730780","0,570597566707632","0,1116313375047310",931746
1998-12-23,2,"0,297248268666257","0,3595073032687030","0,5154315286336180","0,443928054974588","0,3957563995697140",543149
1998-12-24,2,"0,197832476652713","0,4080367210628020","0,5093025880529410","0,053369775545792","0,5904375683913030",462590
1998-12-25,3,"0,257646773496728","0,3343455228763740","0,7716031767320200","0,195363013525159","0,5914576408703010",586106
1998-12-26,1,"0,156808026021427","0,1430977565155130","0,3905596149571590","0,414060690083473","0,2625673259443750",519810
1998-12-27,3,"0,329691208048707","0,4972099701126720","0,4402626358468010","0,391489429244184","0,2104642892624690",505644
1998-12-28,1,"0,249588432473921","0,4786683037066780","0,6920868459632670","0,431375087082327","0,5200269418679520",498814
1998-12-29,1,"0,485365040445581",,"0,7781888815261350","0,580062758623790","0,1598624216154130",813174
1998-12-30,2,"0,538150476585277","0,3176556114517450","0,3135472864184940","0,219284062907045","0,5850404546136030",466436
1998-12-31,1,"0,451389030852539","0,1920540111194060","0,3993145715183270","0,217707957713258","0,2161254998870290",559552
1999-01-01,2,"0,248945602278898","0,2071579764080560","0,3438981159425710","0,486694553343447","0,3166062641432570",463740
1999-01-02,3,"0,509354233072502","0,2665650365264440","0,7933289405066270","0,062309499052077","0,0959638382099745",321099
1999-01-03,3,"0,577823580670771","0,2755397408607250","0,7548672766058460","0,489930056248984","0,4338957668248530",112890
1999-01-04,2,"0,120117626380672","0,4053072527226380","0,6912919206208590","0,561641681821750","0,5942590105930880",406134
1999-01-05,1,"0,246197258426554","0,4385255220013380","0,4876365032080270","0,403388818000375","0,4636542288804520",921625
1999-01-06,2,"0,435515635311182","0,0637636085506412","0,4287075866581560","0,554967119765595","0,2617830231238290",141946
1999-01-07,2,"0,208014996525250","0,1425602971687120","0,3112621992157430","0,192100834533020","0,1350959819015650",248312
1999-01-08,2,"0,533232407962441","0,4123763848459170","0,3486549619632800","0,572545879484500","0,2550917056034200",676239
1999-01-09,2,"0,358542942114128","0,3650944748687720","0,4765137836303710","0,199786129793552","0,1816784776012940",980544
1999-01-10,1,"0,452502956335975","0,1650146269169870","0,4682218766834380","0,487185677871008","0,3048213485402900",716828
1999-01-11,2,"0,144900351614231","0,2198335073279860","0,3034288682090310","0,065139324995092","0,2040940166348410",281179
1999-01-12,1,"0,595042826713187","0,4627647617706640","0,6393928931944610","0,325484524167799","0,3042312048152130",224630
1999-01-13,1,"0,695409362106765","0,0846629188812163","0,7639876969267460","0,528686128122808","0,1442678065673870",803203
1999-01-14,3,"0,246936473182839","0,1162999294265730","0,7666647252791690","0,281561645647846","0,3565318248291010",285189
1999-01-15,2,,"0,3524693433102530","0,6476635227879800","0,250499671785064","0,2843915216277520",649218
1999-01-16,1,"0,365893205007558","0,1165712760714710","0,6080631394533450","0,393400469798690","0,3227726339880560",330805
1999-01-17,2,"0,486748267728831","0,4062496441358100",indisponivel,"0,328057908525017","0,2633121607213520",888802
1999-01-18,2,"0,408064251014776","0,1291920215256950","0,5022009544937170","0,228506777629745","0,2158035319849450",417271
1999-01-19,1,"0,349304624676550","0,4518543333722190","0,7846800607358520","0,197279524969571","0,1662566350819110",415653
1999-01-20,1,"0,441026310371593","0,1758450254725490","0,3918907039771870","0,540794431928572","0,4059514432380640",680567
1999-01-21,2,"0,376710094178959","0,3308886872970050","0,3647488868421780","0,166589553932012","0,2750438307902270",226523
1999-01-22,2,"0,524643351732598","0,4297763641389970","0,6996642725295630","0,282996829221577","0,2572885063549640",444334
1999-01-23,3,"0,368771168415687","0,0912236349145920","0,3410814067650220","0,167642627047706","0,3670710807364450",115985
1999-01-24,2,"0,623308785754034","0,2536263238876240","0,5703450974948100","0,514209124674632","0,3572827911126550",387031
1999-01-25,2,"0,651848274110105","0,2532628021624410","0,1675864459973960","0,051805908184154","0,2068983316353660",333874
1999-01-26,3,"0,268423657935472","0,2200048593374310","0,3180333602060430","0,422768371648330","0,5452793401472760",410034
1999-01-27,2,"0,640564000688945","0,1846703097667340","0,6048303676465500","0,081540742801995","0,3167738827184700",863876
1999-01-28,2,"0,238066246365531","0,2042458013504890","0,6756130147384120","0,196998716650006","0,3082849505311640",442296
