Date,Presença de Criadouros,Água Parada em Terrenos Baldios,Presença de Piscinas sem Manutenção,Presença de Recipientes sem Tampas
1994-02-12,"0,1312383654015980",,1088,28348
1994-02-13,"0,5235099525162170","0,1504027325441870",1264,15859
1994-02-14,"0,1613729759522600","0,1047903970665600",4203,69398
1994-02-15,"0,6601292929208120","0,1174559880289840",920,86089
1994-02-16,"0,5044647365503690","0,2720811715093240",4424,4970
1994-02-17,"0,5528493700226410","0,1466954685590940",4030,94580
1994-02-18,"0,6119884033962600","0,4447382866294700",3407,62014
1994-02-19,"0,3679818681134070","0,6341872972117870",2625,80844
1994-02-20,"0,7923193568369570","0,3005871935688880",1409,8801
1994-02-21,"0,3094992185393090","0,2706804387140350",4221,60484
1994-02-22,"0,6148682099847430","0,6041672014072780",2665,30178
1994-02-23,"0,4468804575829580","0,2802559125607980",407,58395
1994-02-24,"0,2516891877053170","0,3829020373518020",4889,91539
1994-02-25,"0,2677163610370620","0,4877765177583200",4071,99558
1994-02-26,"0,4601295599626930","0,1430401282416330",2778,34835
1994-02-27,"0,5544588109600770","0,2355167546032130",2751,87875
1994-02-28,"0,6356368853850390","0,2131984290340620",2525,72050
1994-03-01,"0,7150701933959940","0,4886223130165880",4207,27077
1994-03-02,"0,3500576515298480","0,1595364862346520",3736,75344
1994-03-03,"0,3440020020507020","0,2857773459007540",536,51946
1994-03-04,"0,1151734195250490","0,3639659969357980",4881,63919
1994-03-05,"0,5619599022121310","0,1265622857084210",846,69452
1994-03-06,"0,7501591508512550","0,6073987952497340",1054,13932
1994-03-07,"0,2749211795202240","0,6559110461412470",2263,85573
1994-03-08,"0,2575489435731820","0,2864159716051870",750,37366
1994-03-09,"0,7072210160534020","0,6015118178162330",1446,77213
1994-03-10,"0,1829363931974810","0,2981590703531290",552,96281
1994-03-11,"0,5865246036058190","0,1991106345886310",4266,56407
1994-03-12,"0,6402152627522390","0,6692107904704130",4724,45233
1994-03-13,"0,6664537797133650","0,3754018455231170",2741,67490
1994-03-14,"0,1824115754630850","0,4552220920221950",1168,35366
1994-03-15,"0,6064989601596030","0,3461598500102550",4059,96589
1994-03-16,"0,4759787368539990","0,1577889129505990",3069,44412
1994-03-17,"0,2913633383242580","0,5217613313056640",2122,54006
1994-03-18,"0,4352995270100940","0,1176421501613590",1192,6290
1994-03-19,"0,5078313907528840","0,5011276715704860",2153,40629
1994-03-20,"0,6811592600388140","0,1066994103080890",2614,39722
1994-03-21,"0,2735651376279800","0,2238433635667580",4473,14932
1994-03-22,"0,5312508930572150","0,6605529276441480",1225,57358
1994-03-23,"0,1167649492274290",,577,16294
1994-03-24,"0,7441612164689670","0,2939610404134310",384,86247
1994-03-25,"0,5949882686128290","0,4478427738886340",3043,96436
1994-03-26,"0,1010589445363660","0,1613834874435770",2149,58648
1994-03-27,"0,4244596928228450","0,6874523399100130",3452,35778
1994-03-28,"0,6893425605591890","0,3239027723884540",1452,57484
1994-03-29,"0,5834502173560140","0,4745430420430260",299,60820
1994-03-30,"0,1102718444967240","0,6621950865348650",798,3529
1994-03-31,"0,7837595206764130","0,6154106112928990",646,37101
1994-04-01,"0,2070078471905420","0,5050823644824310",2836,7452
1994-04-02,"0,2295747492317020","0,4879969007827900",914,indisponivel
1994-04-03,"0,5420407808051430","0,1113925698955000",2866,8781
1994-04-04,"0,4740131734931820","0,5022732462480410",4407,16718
1994-04-05,"0,4712964260934240","0,6849787107893560",3893,78936
1994-04-06,"0,5689050532996900","0,3628618708509640",424,89413
1994-04-07,"0,3275229680848070","0,2860819894339580",4270,7358
1994-04-08,"0,6512388172922450","0,2076030902418070",3118,5490
1994-04-09,"0,3743313598785490","0,5594321684180560",2632,82116
1994-04-10,"0,5915032837476870","0,2825016594786190",4298,49006
1994-04-11,"0,3678948933596880","0,3199267052623250",3477,80059
1994-04-12,"0,5452582445459560","0,5067257498862950",1405,46502
1994-04-13,"0,3812859210387130","0,4755625628122170",1290,93882
1994-04-14,"0,6599939662204060","0,2228976905381500",1341,97800
1994-04-15,"0,4812594046107640","0,2800469456652330",1954,87137
1994-04-16,"0,7195402440765730","0,2457408021341610",1109,16260
1994-04-17,"0,3821365943167160","0,5833393669999450",792,89753
1994-04-18,"0,3872267710757680","0,6036619154030470",4532,17150
1994-04-19,"0,2718020915914140","0,3016294150493120",2098,14156
1994-04-20,"0,1812468304106170","0,3633483981115090",2517,75640
1994-04-21,"0,5705508617641820","0,4949908887430300",3907,70750
1994-04-22,"0,7840401089550650","0,5864310165795510",3525,5982
1994-04-23,"0,4019169597248030","0,4272210975236760",2597,54617
1994-04-24,"0,7985610191565820","0,3580890611805530",4258,76848
1994-04-25,"0,1311278445427570","0,4145037304616510",3863,76152
1994-04-26,"0,2998688604030250","0,6259783044008950",1522,49709
1994-04-27,"0,2647949553739780","0,4954566377147670",3683,78468
1994-04-28,"0,5917945068747340","0,4578129505021970",3476,69614
1994-04-29,"0,5368290278013770","0,1665847639090540",2397,21046
1994-04-30,"0,5988385052903350","0,1748725126371350",3375,87586
1994-05-01,"0,2505891817408850","0,3697062489258180",1546,60464
1994-05-02,"0,3149091222193140","0,1666856901782840",1660,85537
1994-05-03,"0,5263318371147310","0,6138747400707360",4517,68183
1994-05-04,"0,1818829561304910","0,4437753365898860",2207,69744
1994-05-05,"0,1869404145236200","0,4732073497561620",1593,73571
1994-05-06,"0,6341184804815530","0,3605973643118490",4226,92049
1994-05-07,"0,3349584820836350","0,5345332357182500",2485,96391
1994-05-08,"0,1922122978515420","0,3278340109787440",764,63472
1994-05-09,"0,3297385635681400","0,4598090580077210",3020,23721
1994-05-10,"0,7116522366532850","0,6249397573091440",932,85275
1994-05-11,"0,5019593330957450","0,1832454275973110",277,66176
1994-05-12,"0,5089646442464270","0,1268281710628350",4489,44314
1994-05-13,"0,5143927220150700","0,5123807022764210",1979,19404
1994-05-14,"0,7931022065539770","0,2706313765965020",1948,58696
1994-05-15,"0,2868732917630420","0,2179734979115120",2209,85150
1994-05-16,"0,7729600267541200","0,4366830679583050",574,48251
1994-05-17,"0,7056757641795290","0,6594678945361910",753,85243
1994-05-18,,"0,4639899604822840",4602,65789
1994-05-19,"0,6198077352522540","0,1233605528693600",4261,59071
1994-05-20,"0,1300481810565360","0,2538490576157060",2335,72999
1994-05-21,"0,5419940841611410","0,1571490957635380",3646,12747
1994-05-22,"0,4361316337148240","0,2226942921178880",4572,40995
1994-05-23,"0,6655173860296620","0,1285623204073650",552,87477
1994-05-24,"0,4052154701727290","0,2439548246558030",478,91982
1994-05-25,"0,5111370448690170","0,1680328176737450",332,56234
1994-05-26,"0,3562923309796790","0,5943416887181180",1882,18775
1994-05-27,"0,3012458842793650","0,4642194695003440",1748,18870
1994-05-28,"0,5792331860468750","0,3974998544476350",2037,21922
1994-05-29,"0,4256327663108870","0,1519776009082030",3192,42924
1994-05-30,"0,5844406065017630","0,3839363737026140",847,61192
1994-05-31,"0,7993539342035660","0,3045513588945610",4768,53992
1994-06-01,"0,1321219502407890","0,1799751630843720",4325,30108
1994-06-02,"0,5762706956708350","0,1691685829233850",2590,19386
1994-06-03,"0,3875636820468520","0,4541279591201470",3655,90569
1994-06-04,"0,7380691220852220","0,6849880216430120",3226,66533
1994-06-05,"0,3005275136014940","0,4408412317218390",4166,88897
1994-06-06,"0,1864052064421430","0,2756165668668220",669,60216
1994-06-07,"0,2021948329093100","0,1604144444194730",4810,1562
1994-06-08,"0,5998493574364120","0,1967238431178510",3554,32325
1994-06-09,"0,3796264560485310","0,6204139324673310",1785,98287
1994-06-10,"0,4454436683466980","0,6963497355197920",4531,94760
1994-06-11,"0,1370487249353470","0,1945084600324700",4915,36664
1994-06-12,"0,6262001807848870","0,3897892419992310",4536,65023
1994-06-13,"0,1388912586425210","0,4019728589329540",857,74535
1994-06-14,"0,2612187503005200","0,3441314208560640",3638,13698
1994-06-15,"0,6791729278900970","0,1749695713262940",3882,69789
1994-06-16,"0,3957673141655540","0,4942707563304950",2764,97332
1994-06-17,"0,5842384560152080","0,2005409919980200",2453,75233
1994-06-18,"0,1057598632729380","0,2737820514678800",4729,47868
1994-06-19,"0,4226915311808390","0,4147818584118180",2184,26630
1994-06-20,"0,4076421510637850","0,6123351299191420",3687,5502
1994-06-21,"0,1980483484714630","0,2215334849176770",1278,17229
1994-06-22,"0,2238266102983880","0,5255579620066220",2817,90458
1994-06-23,"0,4579407596789310",indisponivel,3035,84266
1994-06-24,"0,4834677630181200","0,5567679740770330",4311,41861
1994-06-25,"0,1318218231424340","0,4918027662845400",464,77378
1994-06-26,"0,7214355293824080","0,3609868630406370",2034,62173
1994-06-27,"0,3620001391991930","0,4320349689906960",2510,77156
1994-06-28,"0,3258912791324300","0,2276542754096890",1477,38425
1994-06-29,"0,1543557036776080","0,6417271612028450",1612,43524
1994-06-30,"0,3956745409034710","0,1783100873980460",2224,57111
1994-07-01,"0,1321197321761300","0,5014296352328940",1059,12399
1994-07-02,"0,6180275707152680","0,5893193796573640",4513,82076
1994-07-03,"0,3379122610133690","0,5639796208692400",2624,94686
1994-07-04,"0,4679790701576170","0,5707176397129500",384,15698
1994-07-05,"0,3072355472945760","0,5550849690545630",4129,55958
1994-07-06,"0,2622948449132020","0,4827904817708730",3010,87633
1994-07-07,"0,2010385647397010","0,3548877187843130",3517,85568
1994-07-08,"0,7273488379875570","0,4060788192009480",3745,33128
1994-07-09,"0,1401259894105300","0,2069872701043420",791,21497
1994-07-10,"0,1848299238116730","0,3172741884541580",1183,92913
1994-07-11,"0,2523517343457010","0,1924290556962110",4113,62726
1994-07-12,"0,7182861021428590","0,3609091189337470",2655,24615
1994-07-13,"0,3927705117732250","0,3231972286815930",3667,44639
1994-07-14,"0,7801240724550310","0,4670986936095590",1988,97756
1994-07-15,"0,7009964557579690","0,2710979947628300",3371,57926
1994-07-16,"0,6747407993381560","0,3449936279533480",4228,89810
1994-07-17,"0,7113215740241710","0,1244681084141010",4080,34449
1994-07-18,"0,7245125488873860","0,6718065650585660",1558,58396
1994-07-19,"0,1637809515273490","0,1385602206718510",2685,50479
1994-07-20,"0,6488431074430850","0,6454865458279970",4770,30771
1994-07-21,"0,3252969564409280","0,1971797123141920",1523,71243
1994-07-22,"0,7845734751965120","0,3425125265365200",4337,34536
1994-07-23,"0,3796137493161770","0,5669838360887890",3556,38315
1994-07-24,"0,4233757525922930","0,3049548429585950",4005,17825
1994-07-25,"0,2559517650729950","0,2838491209034770",3766,10698
1994-07-26,"0,6192808759735000","0,1142142704910560",4393,42169
1994-07-27,"0,6433513016134540","0,1275028327027590",3445,87480
1994-07-28,"0,1150299130414100","0,6583173842362980",4722,89782
1994-07-29,"0,3970067192908080","0,1108074142264540",3935,2189
1994-07-30,"0,7902699887185490","0,1904041601136000",436,28694
1994-07-31,"0,6420833803875400","0,1921903596834120",1716,58158
1994-08-01,"0,4027636858870780","0,5805404918186560",1963,82963
1994-08-02,"0,1335745024633360","0,6320615963952060",1183,17939
1994-08-03,"0,5536192523408420","0,2800585123594740",4744,57553
1994-08-04,"0,1459334223544780","0,5316158449628910",2823,75645
1994-08-05,"0,5095997065793910","0,6898585607866300",2865,89076
1994-08-06,"0,7679595708408480","0,1346310826147330",3866,32147
1994-08-07,"0,2265532935374680","0,3643279002210280",4261,65714
1994-08-08,"0,1494861072629880","0,2079936283387350",3844,75915
1994-08-09,"0,6681298737952640","0,6961518800787850",1669,1631
1994-08-10,"0,1659201073608890","0,2846813218943200",4787,52786
1994-08-11,"0,4793843813227840","0,2711251026848560",580,95937
1994-08-12,"0,7388668502817970","0,4207497788234590",4271,74878
1994-08-13,"0,2875256150184110","0,1982891272572380",2441,52003
1994-08-14,"0,6906366711042510","0,5104538861412370",2359,29956
1994-08-15,"0,4824353643641990","0,1327398143343290",3603,12072
1994-08-16,"0,2913428243572930","0,3829077352071680",2855,68924
1994-08-17,"0,6643129599211140","0,3660263564851680",3252,34075
1994-08-18,"0,5989997342579470","0,3618882540952760",211,87268
1994-08-19,"0,5058258104138770","0,2384065687660060",714,86917
1994-08-20,"0,3247878067775710","0,3109269825137330",980,73317
1994-08-21,"0,4225843409852990","0,2666092736880170",630,50122
1994-08-22,"0,3299133337672520","0,1903230407234000",1623,85703
1994-08-23,"0,2992822400868490","0,2380686193441650",3001,15320
1994-08-24,"0,2666659248401360","0,4383674026165900",4998,68614
1994-08-25,"0,5920384220870600","0,1354145880070250",4120,62418
1994-08-26,"0,7656623590416800","0,2103105832097550",4578,6304
1994-08-27,"0,6355676920564990","0,3512563119554930",4353,96986
1994-08-28,"0,5425161714193790","0,3349663341530640",3582,32590
1994-08-29,"0,4819526883177550","0,5843824227827400",2510,98182
1994-08-30,"0,4340895896588370","0,5533347539466670",1043,36375
1994-08-31,"0,5686299250729330","0,6979353156072670",854,63121
1994-09-01,"0,2691521790198700","0,4618637906921630",3243,90994
1994-09-02,"0,7948592334982990","0,3590585955202620",3304,15592
1994-09-03,"0,2406327975047180","0,6787521899667630",4610,22512
1994-09-04,"0,2071464871345490","0,2459069455465170",3964,13508
1994-09-05,"0,1140318344312450","0,6666472035785110",1322,91143
1994-09-06,"0,5624764362697400","0,1448093260905530",2996,21608
1994-09-07,"0,2033704345974730","0,3015007098658500",864,17922
1994-09-08,"0,4824971691313410","0,2958381043029010",2619,79137
1994-09-09,"0,3781523699047370","0,1959365109159400",2947,73727
1994-09-10,"0,4722999528404300","0,2008803399095630",3477,69175
1994-09-11,"0,1205450177514160","0,4717084754885370",1758,50558
1994-09-12,"0,2994874623620500","0,1427434966086090",2339,18447
1994-09-13,"0,5504379007876110","0,4572244669148280",1205,49595
1994-09-14,"0,6119126969275560","0,1483016802128660",4441,5164
1994-09-15,"0,1030035685830780",,1040,15692
1994-09-16,"0,6305675728371070","0,1145950574724920",3785,50036
1994-09-17,"0,2828208373217540","0,6721650960237080",3490,35729
1994-09-18,"0,6489926173570290","0,5842006630986930",2345,98072
1994-09-19,"0,1530965851261420","0,1513393384412420",4122,71522
1994-09-20,"0,2331712954023510","0,3448198293917160",1827,93524
1994-09-21,"0,1464549414423740","0,3151634866800130",1762,96657
1994-09-22,"0,5597231227088030","0,6831519143049460",565,85464
1994-09-23,"0,1645433153185470","0,3539054400255800",3916,74835
1994-09-24,"0,1998315418190340","0,5410876308135350",567,47913
1994-09-25,"0,1905020862463530","0,5206570011785360",2308,92087
1994-09-26,"0,4907237962132240","0,4562963814334260",2104,29605
1994-09-27,"0,2547912329455630","0,1148618616224200",1455,12351
1994-09-28,"0,6275205870001550","0,2758767333258770",522,67086
1994-09-29,"0,1289703157228500","0,2332715574071170",2297,65938
1994-09-30,"0,2538514736342760","0,1391751518688750",2303,72043
1994-10-01,"0,6939580536479960","0,4567803158897380",3658,58872
1994-10-02,"0,4821658278479230","0,2219637281167910",4868,20702
1994-10-03,"0,2331281071016400","0,3683084557817180",4668,97071
1994-10-04,"0,4241720185140300","0,4845168625277160",1563,93947
1994-10-05,"0,5915253437247930","0,4502096047767240",4890,31018
1994-10-06,"0,6374759089210930","0,1026054090128050",2668,49697
1994-10-07,"0,5516694728199120","0,3276339359797850",2315,7768
1994-10-08,"0,4902651734741190","0,3481020456896950",4189,8428
1994-10-09,"0,2451812663177610","0,5606978679200120",4784,51928
1994-10-10,"0,1307422928715120","0,3792428681616610",2122,42130
1994-10-11,"0,7026284320004010","0,2521030490157910",4333,67212
1994-10-12,"0,3964032395328280","0,6532451854311190",1746,67512
1994-10-13,"0,2025388624305210","0,3608627913587590",3745,83786
1994-10-14,"0,2632894514221610","0,3558798313669090",1975,indisponivel
1994-10-15,"0,3331389093507440","0,2741070993028290",313,87547
1994-10-16,"0,1751520690660940","0,3535371554952150",1938,28318
1994-10-17,"0,6946896381659320","0,5603919103874540",2026,85373
1994-10-18,"0,4041722179633030","0,2474776576979240",1594,78724
1994-10-19,"0,3985676835752460","0,2318982029623770",3880,31484
1994-10-20,"0,5650481105316810","0,2343091003706850",2280,49629
1994-10-21,"0,3893863934698020","0,4042339528986940",2930,59662
1994-10-22,"0,4075513465518110","0,6554797539843880",493,98840
1994-10-23,"0,2394076751259570","0,5879948779064130",4246,26064
1994-10-24,"0,4749496462526660","0,3847778010419190",557,82251
1994-10-25,"0,7928356905531270","0,3630550696444270",884,68158
1994-10-26,"0,3937483630891400","0,4071231641259760",915,89649
1994-10-27,"0,5536058310346490","0,3954234826944670",indisponivel,23910
1994-10-28,"0,5041239742071660","0,6394730333853310",3356,65568
1994-10-29,"0,3306829274097850","0,3166235730790210",2325,67780
1994-10-30,"0,6248210896966770","0,2380173441660370",2850,6357
1994-10-31,"0,7541303355854150","0,2382364363671310",3842,68667
1994-11-01,"0,7834237840285300","0,6834324503592210",3688,10263
1994-11-02,"0,1150784862767200","0,3508497745675990",3341,64579
1994-11-03,"0,2371723544651840","0,4244929405479580",4617,6778
1994-11-04,"0,3832460150419660","0,5376285283395500",2527,90129
1994-11-05,"0,4320508719379780","0,2732248889989110",4051,46913
1994-11-06,"0,4954275559408490","0,4553994799213890",505,50550
1994-11-07,"0,4484201591967060","0,3155576270681280",4156,94906
1994-11-08,"0,1351866447916790","0,1165912268324990",2064,90033
1994-11-09,"0,2093620213546690","0,4344524610796000",3675,69516
1994-11-10,"0,1865332165696290","0,4362975606112190",4312,71709
1994-11-11,"0,1783967736345750","0,1997075549893520",1894,33455
1994-11-12,"0,1578672135837390","0,3612045426222920",4639,61158
1994-11-13,"0,7771249364290630","0,1365401042018900",2261,43041
1994-11-14,"0,6710404011349420","0,6045171511808280",2985,89966
1994-11-15,"0,5297805377167350","0,5348551928431750",3949,97369
1994-11-16,"0,7939692353661980","0,2124789079720050",434,3148
1994-11-17,"0,4301050771639890","0,1846416634560510",3300,79443
1994-11-18,"0,3386118965833310","0,3927938866322700",1630,22458
1994-11-19,"0,2477580080728210","0,6398150580163020",605,67626
1994-11-20,"0,6295511920710680","0,6989679535937710",2571,43239
1994-11-21,"0,5479666431214820","0,6370015572041710",704,76217
1994-11-22,"0,3668400349211790","0,5857300729771950",4346,75737
1994-11-23,"0,5406837780257050","0,1691500921608370",553,70195
1994-11-24,"0,4123833024841660","0,5057242889365010",2999,39417
1994-11-25,"0,6710471467109950","0,4065424819879860",3576,72931
1994-11-26,"0,7578069111742420","0,6155014192922610",2297,9352
1994-11-27,"0,6924751780607090","0,2968074351985410",3174,5745
1994-11-28,"0,3140040742179440","0,1733496212979460",736,63175
1994-11-29,"0,7796835540742250","0,6629770593822710",4404,86460
1994-11-30,"0,1921388584301060","0,1046947509910380",3387,37376
1994-12-01,"0,2553915119762310","0,3359619451334910",2479,56726
1994-12-02,"0,4423411641533230","0,6159438611319790",4168,18751
1994-12-03,"0,3158316389160600","0,4262084886980670",2115,56073
1994-12-04,"0,6708566518885430","0,2764155459291910",4120,56050
1994-12-05,"0,2411286782223150","0,2905816659045400",1305,35070
1994-12-06,"0,6891864249360530","0,4545835758181630",2675,16469
1994-12-07,"0,3629658511393180","0,6213059813708100",2949,53800
1994-12-08,"0,4990877366572510","0,6330913613367350",2414,41127
1994-12-09,"0,4705322353378570","0,4787325437418560",4883,87074
1994-12-10,"0,5939740013671870","0,2581080743768260",2311,20277
1994-12-11,"0,6454476192812120","0,3183500537286550",4458,73219
1994-12-12,"0,5071582154526660","0,4127062860375130",1790,96504
1994-12-13,"0,1463874469418910","0,5493482347917240",3749,4012
1994-12-14,"0,7200884542682860","0,4367037435514720",3410,65030
1994-12-15,"0,4143001865874480","0,1901463052526450",2382,7327
1994-12-16,"0,3067374083444790","0,4576607865230650",895,39971
1994-12-17,"0,3693367817154820","0,5165347110160500",1132,45684
1994-12-18,"0,5891335888594760","0,2922800691138970",3847,57915
1994-12-19,"0,6555219681983910","0,5951716867957340",1311,63889
1994-12-20,"0,4845959205819770","0,6244187737939550",3047,9888
1994-12-21,"0,2398315874502150","0,4715265730521260",1584,78221
1994-12-22,"0,1892927971334680","0,5262464562097510",3822,40275
1994-12-23,"0,7174718796707360","0,3020756349097220",4311,5691
1994-12-24,"0,5833514219978500","0,3157728368599820",1913,49584
1994-12-25,"0,6687761035149390","0,3945697190489540",4002,3760
1994-12-26,"0,1615337765381120","0,5166425123086880",2274,48913
1994-12-27,"0,2136518577431810","0,4568767437729590",2422,1921
1994-12-28,"0,4047235299750170",indisponivel,2083,79825
1994-12-29,"0,6477482704945670","0,2946436365055530",3273,16167
1994-12-30,"0,2128017215577150","0,4729485418980430",1663,87999
1994-12-31,"0,3358530861299900","0,6291128169154240",4723,96841
1995-01-01,"0,3762272554898250","0,1825887293366630",1930,36154
1995-01-02,"0,7296796460622990","0,6183553574671670",1438,93263
1995-01-03,"0,1361788760770050","0,2838464470708840",572,29351
1995-01-04,"0,7003602203224350","0,5898144292590250",4159,56608
1995-01-05,"0,2463606282083140","0,1341471397151870",1623,73418
1995-01-06,"0,5193696986373430","0,4981173376888920",3308,41728
1995-01-07,"0,1090330248825340","0,5001574263079660",387,52517
1995-01-08,"0,5326503367863030","0,5255755039297350",4824,15252
1995-01-09,"0,6094034101508000","0,3446030155136540",2134,98434
1995-01-10,"0,4909717653566040","0,3415766845724280",2590,59972
1995-01-11,"0,5091645574250440","0,5270593061048110",4302,21569
1995-01-12,"0,6268918354152240","0,4379621575746930",808,13834
1995-01-13,"0,4276186678015300","0,1153920667303090",4933,68111
1995-01-14,"0,7159015120479710","0,3140730424755690",2376,60704
1995-01-15,"0,3741415656916690","0,2161086200321120",4192,82485
1995-01-16,"0,4516858730952810","0,6216726887280620",1005,56040
1995-01-17,"0,1588902343758790","0,1344176114035590",2355,59296
1995-01-18,"0,4375087381722690","0,4687105406862300",2416,42645
1995-01-19,"0,2716467311079300","0,1648882816020520",2687,43375
1995-01-20,"0,6415983541017790","0,3977092638559880",2073,66110
1995-01-21,"0,1165773046331280","0,4331480628925390",3278,60810
1995-01-22,"0,7868124046958370","0,3440657643895870",3031,85062
1995-01-23,"0,6613529768385760","0,4052929794481070",2964,2339
1995-01-24,"0,4004444711155520","0,4164156263803460",865,47867
1995-01-25,"0,4450393746500560","0,4333380995746460",961,28487
1995-01-26,"0,1247791571365850","0,4547093247421240",3544,39514
1995-01-27,"0,4350648473264660","0,6438541649390090",4915,46607
1995-01-28,"0,2413989227464720","0,1883192758932250",1084,53661
1995-01-29,"0,7457128522550940","0,4194821501286700",4570,65484
1995-01-30,"0,1623501353954390","0,4225088725400730",1474,93451
1995-01-31,"0,7308862474153610","0,2945976144405590",1909,31403
1995-02-01,"0,7076783209632850","0,4579337356858300",4735,23811
1995-02-02,"0,7404448421062630","0,6895005598218050",732,65665
1995-02-03,"0,6090549753557040","0,4325549431236340",3463,97523
1995-02-04,"0,2581921467754980","0,6422409836032710",1028,15074
1995-02-05,"0,2477050997784200","0,6418015653067860",942,35925
1995-02-06,"0,7463774077214100","0,4465500149383140",3629,41636
1995-02-07,"0,6058726772481890","0,1666864560595070",1232,67568
1995-02-08,"0,3337633681332550","0,1656470297084180",2807,42593
1995-02-09,"0,3607899810870630","0,2955155054633690",4980,60369
1995-02-10,"0,4012463062526900","0,1413548000521200",3933,64344
1995-02-11,"0,4334811653368420","0,5740794364999110",3936,58599
1995-02-12,"0,6523320375444310","0,5471026135715000",1809,24888
1995-02-13,"0,2844254087251170","0,5560262409684040",4949,53788
1995-02-14,"0,2707051884968800","0,4610719947555100",3445,34621
1995-02-15,"0,6820577222333350","0,6999498078137180",1551,99369
1995-02-16,"0,6581449101690870","0,6144632809324130",indisponivel,81282
1995-02-17,"0,1755520210867240","0,5585315361372120",3526,89051
1995-02-18,"0,7550499127235100","0,2712700297410620",2418,78942
1995-02-19,"0,1900792653148710","0,2866818849148920",3571,83130
1995-02-20,"0,2706602009815670","0,6821451656092610",2330,76891
1995-02-21,"0,3101595453355470","0,3281780520781010",4317,69807
1995-02-22,"0,1543115377974880","0,3603183130334770",691,48197
1995-02-23,"0,1595193062188360","0,5744188696565110",3590,44524
1995-02-24,"0,6272777147131340","0,2017725853290280",1642,56080
1995-02-25,"0,1494288867639660","0,5667104396913600",3195,37823
1995-02-26,"0,5177801029666660","0,4456101370557470",4194,31328
1995-02-27,"0,6483650673284610","0,6785180218527810",615,86159
1995-02-28,"0,7199589926275660","0,1187074354281370",3703,22264
1995-03-01,"0,7226448345793330","0,6623461881110260",3071,66484
1995-03-02,"0,2618709527509650","0,2013223551360940",1011,71505
1995-03-03,"0,6809337200849150","0,5598174130657580",442,11388
1995-03-04,"0,6350618265189490","0,3311623339481680",2123,12652
1995-03-05,"0,7964676268263590","0,6629254774487690",3330,74374
1995-03-06,"0,6079565938043720","0,5695704578049390",4205,94975
1995-03-07,"0,2898127061177860","0,4546152728578180",3232,6733
1995-03-08,"0,3822252988543330","0,6196758263512050",3850,77058
1995-03-09,"0,2106633537623540","0,3226128062965320",4172,64288
1995-03-10,"0,7909592466650000","0,1115027289300000",4585,53393
1995-03-11,"0,7469481217587350","0,3951267008473600",3449,11070
1995-03-12,"0,4972235558510070",indisponivel,1917,35908
1995-03-13,"0,5286280136402630","0,2134370105170260",3937,22859
1995-03-14,"0,1282752173591550","0,3622208814008590",3659,28512
1995-03-15,,"0,5681214380525270",4877,42954
1995-03-16,"0,5789213175685920","0,6066997943934780",2742,21632
1995-03-17,"0,5619758337491940","0,5075513543671000",1485,96833
1995-03-18,"0,3011648375477720","0,3698175606655440",3852,56846
1995-03-19,"0,4757947114240090","0,3445289714165660",2780,58303
1995-03-20,"0,5017169802557280","0,4587182001333890",3439,75637
1995-03-21,"0,6643330428192740","0,6075861064618730",1802,90796
1995-03-22,"0,7983410551390970","0,2689449041754290",201,2337
1995-03-23,"0,5424602447932070","0,5154229661594730",1320,5910
1995-03-24,"0,5490383759884630","0,1372315610761720",2390,19521
1995-03-25,"0,6458777920491560","0,1547133828285580",1996,87144
1995-03-26,"0,1967820556951100","0,3286149853363990",1790,27944
1995-03-27,"0,1327528262757200","0,3480563164648030",3440,87892
1995-03-28,"0,3224654780954820","0,1109264111682950",496,79441
1995-03-29,"0,2182156611930750","0,3648912412146080",340,50760
1995-03-30,"0,2776536572253740","0,4979652066730240",2096,75398
1995-03-31,"0,2969342987232390","0,6048024631640170",2837,18791
1995-04-01,"0,6663064322290820","0,1375998153566340",4215,70816
1995-04-02,"0,6886962645372910","0,1240861769735440",4426,44064
1995-04-03,"0,1357427700383480","0,5513303442652330",1075,59890
1995-04-04,"0,2542346684216390","0,5217076840505300",3888,17536
1995-04-05,"0,5560073148669800","0,2842616324559300",3792,37946
1995-04-06,"0,6799758357642770","0,1129858164273860",4905,85737
1995-04-07,"0,6824320947413720","0,4930683494994370",1490,89129
1995-04-08,"0,6772841642768520","0,4825486690991260",3273,74621
1995-04-09,"0,5765883275071990","0,4502687629490410",3823,80134
1995-04-10,"0,1415031131527380","0,5410719110797130",302,46578
1995-04-11,"0,7361360602818920","0,2284204547229230",2479,62320
1995-04-12,indisponivel,"0,3259111104276570",2430,27417
1995-04-13,"0,6613788525539490","0,2712219406381510",1765,indisponivel
1995-04-14,"0,1285353628238410","0,5941369615611140",447,12911
1995-04-15,"0,1378040274409930","0,5680375455570090",3643,52442
1995-04-16,"0,7120638166252100","0,1251548408357840",4990,26747
1995-04-17,"0,7337095444807210","0,2974278362537400",2970,75674
1995-04-18,"0,4709731216886640","0,6938044096643940",1629,93276
1995-04-19,"0,2109898826029120","0,1189039227351060",3504,7965
1995-04-20,"0,7043540969470890","0,4784424403867110",1425,71006
1995-04-21,"0,7249081458144000","0,6806285965289090",3902,11850
1995-04-22,"0,3082191265483790","0,5255505059938880",4697,1814
1995-04-23,"0,4139470889052000","0,3698658739209870",4770,54741
1995-04-24,"0,6899343931909580","0,2582737931825880",3648,20495
1995-04-25,"0,6019677459539930","0,6078880349271250",4017,80647
